"country","COD","year","pop","respiratory","cardiovascular","zoonotic","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsial_disease","malaria","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM","pm25_SUM"
"Peru","PE120119",2011,9615.01997664882,938,0,0,0,NA,0,NA,0,0,0.3433,0.5708,2.4785,50.7042,0,0.049,0,0,0,11,0,49193565.5
"Peru","PE120119",2012,9744.38770129764,838,1,0,0,NA,0,NA,0,0,0.2452,0.3262,1.549,61.2245,0,0.0899,0,0,0,11,0,48767935
"Peru","PE120119",2013,9873.75542594646,1054,1,1,0,NA,0,NA,1,0,0.3188,0.5708,2.3236,50.7692,0,0.0409,0,0,0,11,0,46869708.5
"Peru","PE120119",2014,10003.1231505953,1258,0,0,0,NA,0,NA,0,0,0.1962,0.4077,1.3425,57.8947,0,0.0409,0,0,0,11,0,47960067
"Peru","PE120119",2015,10132.4908752441,1368,1,1,0,NA,0,NA,1,0,0.1717,0.1631,0.9811,71.875,0,0.049,0,0,0,11,0,50067909
"Peru","PE120119",2016,10257.8165771484,1547,0,6,0,NA,0,NA,6,0,0.2207,0.1631,1.0327,79.0698,0,0.0572,0,0,0,11,0,50122094
"Peru","PE120119",2017,10383.1422790527,1367,0,0,0,NA,0,NA,0,0,0.2207,0.1631,1.0327,79.0698,0,0.1144,0,0,0,11,0,50491016
"Peru","PE120119",2018,10508.467980957,1199,0,0,0,NA,0,NA,0,0,0.1717,0.1631,0.9811,71.875,0,0.0163,0,0,0,11,0,49089299.5
"Peru","PE120119",2019,10633.7936828613,940,0,0,0,NA,0,NA,0,0,0.1717,0.1631,0.9811,71.875,0,0.0163,0,0,0,11,0,50259913
"Peru","PE120120",2003,4411.23643569945,191,0,0,0,NA,0,NA,0,0,0.0405,0.0192,0.2677,62.5,0,66.8041,0,0,0,44,0,214140832
"Peru","PE120120",2004,4466.77876510619,230,0,0,0,NA,0,NA,0,0,0,0,0,0,0,69.9042,0,0,0,44,0,222367801.5
"Peru","PE120120",2005,4522.32109451293,347,0,0,0,NA,0,NA,0,0,0,0,0,0,0,70.3358,0,0,0,44,0,223281499.5
"Peru","PE120120",2006,4580.08140261034,8,0,0,0,NA,0,NA,0,0,0,0,0,0,0,70.9158,0,0,0,44,0,209546217.5
"Peru","PE120120",2007,4637.84171070776,10,0,0,0,NA,0,NA,0,0,0,0,0,0,0,70.4726,0,0,0,44,0,231181526.5
"Peru","PE120120",2008,4695.60201880517,25,0,1,0,NA,0,NA,1,0,0.0385,0.0192,0.2799,54.8387,0,69.9736,0,0,0,44,0,214903556
"Peru","PE120120",2009,4753.36232690259,172,0,0,0,NA,0,NA,0,0,0.0405,0.0192,0.2677,62.5,0,69.7154,0,0,0,44,0,208776365.5
"Peru","PE120120",2010,4811.122635,25,0,0,0,NA,0,NA,0,0,0.0482,0.0192,0.2191,80,0,67.727,0,0,0,44,0,238804484.5
"Peru","PE120120",2011,4876.73794717236,137,0,0,0,NA,0,NA,0,0,0.0212,0.0192,0.1339,73.3333,0,65.7906,0,0,0,44,0,217566487.5
"Peru","PE120120",2012,4942.35325934472,211,0,0,0,NA,0,NA,0,0,0.0655,0.0577,0.426,58.9286,0,63.4053,0,0,0,44,0,215760052.5
"Peru","PE120120",2013,5007.96857151709,218,0,0,0,NA,0,NA,0,0,0.0809,0.0577,0.4746,63.3803,0,63.2358,0,0,0,44,0,207747006.5
"Peru","PE120120",2014,5073.58388368945,291,0,0,0,NA,0,NA,0,0,0.0771,0.0577,0.4503,64.1791,0,61.7811,0,0,0,44,0,212286022.5
"Peru","PE120120",2015,5139.19919586181,314,0,0,0,NA,0,NA,0,0,0.0751,0.0577,0.426,66.1538,0,62.0181,0,0,0,44,0,221325281.5
"Peru","PE120120",2016,5202.76436080932,387,0,0,0,NA,0,NA,0,0,0.0751,0.0577,0.426,66.1538,0,62.0219,0,0,0,44,0,221685549.5
"Peru","PE120120",2017,5266.32952575683,259,1,0,0,NA,0,NA,0,0,0.0732,0.0769,0.426,65.0794,0,63.5961,0,0,0,44,0,222957506.5
"Peru","PE120120",2018,5329.89469070434,270,0,0,0,NA,0,NA,0,0,0.0694,0.0577,0.3894,66.6667,0,65.5036,0,0,0,44,0,217264192.5
"Peru","PE120120",2019,5393.45985565185,297,0,0,0,NA,0,NA,0,0,0.1002,0.0769,0.5842,62.9213,0,66.1567,0,0,0,44,0,221920852
"Peru","PE120121",2002,6308.95900878906,809,0,0,0,NA,0,NA,0,0,0.3781,0.6403,2.6809,48.3516,0,14.6515,0,0,0,13,0,56795055
"Peru","PE120121",2003,6389.40869750976,1269,0,0,0,NA,0,NA,0,0,0.3995,0.6403,2.7259,50.5155,0,14.2378,0,0,0,13,0,57933665
"Peru","PE120121",2004,6469.85838623047,971,0,0,0,NA,0,NA,0,0,0.4137,0.6403,2.4556,59,0,13.817,0,0,0,13,0,60318060
"Peru","PE120121",2005,6550.30807495117,1068,0,0,0,NA,0,NA,0,0,0.4637,0.6403,2.9062,56.6372,0,13.9668,0,0,0,13,0,60452898.5
"Peru","PE120121",2006,6633.97040396094,763,0,0,0,NA,0,NA,0,0,0.4779,0.6403,3.3117,50.4274,0,14.5659,0,0,0,13,0,56638234.5
"Peru","PE120121",2007,6717.6327329707,785,1,0,0,NA,0,NA,0,0,0.4423,0.7115,3.2215,47.2222,0,14.5659,0,0,0,13,0,62656026
"Peru","PE120121",2008,6801.29506198047,777,3,0,0,NA,0,NA,0,0,0.3638,0.5692,2.5232,51.7241,0,14.5374,0,0,0,13,0,57936288.5
"Peru","PE120121",2009,6884.95739099023,856,1,0,0,NA,0,NA,0,0,0.4066,0.498,2.5232,58.1633,0,14.5303,0,0,0,13,0,56182986
"Peru","PE120121",2010,6968.61972,724,2,0,0,NA,0,NA,0,0,0.4066,0.498,2.5232,58.1633,0,14.7728,0,0,0,13,0,64782419
"Peru","PE120121",2011,7063.65950280664,603,0,0,0,NA,0,NA,0,0,0.4066,0.4269,2.5232,59.1837,0,14.8441,0,0,0,13,0,58643989.5
"Peru","PE120121",2012,7158.69928561328,495,1,0,0,NA,0,NA,0,0,0.0642,0.0711,0.4506,66.6667,0,14.8085,0,0,0,13,0,58138163.5
"Peru","PE120121",2013,7253.73906841992,665,1,0,0,NA,0,NA,0,0,0.1284,0.2134,1.0363,48.1481,0,14.6373,0,0,0,13,0,55887581
"Peru","PE120121",2014,7348.77885122656,709,0,0,0,NA,0,NA,0,0,0.0071,0.0711,0.0901,0,0,14.7086,0,0,0,13,0,57178751.5
"Peru","PE120121",2015,7443.8186340332,657,1,0,0,NA,0,NA,0,0,0,0,0,0,0,14.2307,0,0,0,13,0,59682531.5
"Peru","PE120121",2016,7535.8889465332,578,3,0,0,NA,0,NA,0,0,0,0,0,0,0,14.3377,0,0,0,13,0,59751001.5
"Peru","PE120121",2017,7627.9592590332,973,2,0,0,NA,0,NA,0,0,0,0,0,0,0,14.2378,0,0,0,13,0,60180907.5
"Peru","PE120121",2018,7720.0295715332,823,1,0,0,NA,0,NA,0,0,0,0,0,0,0,13.8954,0,0,0,13,0,58525356.5
"Peru","PE120121",2019,7812.0998840332,888,1,0,0,NA,0,NA,0,0,0,0,0,0,0,13.6529,0,0,0,13,0,59903579.5
"Peru","PE120122",2002,9064.43758239746,546,0,0,0,NA,0,NA,0,0,2.3866,0.8502,8.2222,72.4042,0,73.1322,0,0,0,49,0,229264715
"Peru","PE120122",2003,9180.02420578002,666,0,0,0,NA,0,NA,0,0,2.407,0.8687,8.3099,72.2376,0,72.013,0,0,0,49,0,234040809
"Peru","PE120122",2004,9295.61082916259,244,0,0,0,NA,0,NA,0,0,2.6775,0.9426,8.8542,73.4447,0,71.0069,0,0,0,49,0,244611998.5
"Peru","PE120122",2005,9411.19745254516,335,0,0,0,NA,0,NA,0,0,2.6293,0.9611,8.7898,73.2078,0,70.7401,0,0,0,49,0,244231196
"Peru","PE120122",2006,9531.39981803613,389,0,0,0,NA,0,NA,0,0,2.6534,0.9611,8.8951,73.1707,0,71.9945,0,0,0,49,0,228633900
"Peru","PE120122",2007,9651.6021835271,356,0,0,0,NA,0,NA,0,0,2.7646,0.998,9.0883,73.7784,0,71.8667,0,0,0,49,0,253104367
"Peru","PE120122",2008,9771.80454901806,582,1,0,0,NA,0,NA,0,0,2.7146,0.9241,9.2989,72.7655,0,71.7055,0,0,0,49,0,233227698.5
"Peru","PE120122",2009,9892.00691450903,499,0,0,0,NA,0,NA,0,0,2.5571,0.998,9.3516,70.9125,0,71.157,0,0,0,49,0,225963815
"Peru","PE120122",2010,10012.20928,397,0,0,0,NA,0,NA,0,0,2.5645,0.9426,9.3516,70.9989,0,71.2552,0,0,0,49,0,262076941
"Peru","PE120122",2011,10148.7583244211,360,0,0,0,NA,0,NA,0,0,2.6423,0.9611,9.5798,71.1455,0,73.0359,0,0,0,49,0,236133746
"Peru","PE120122",2012,10285.3073688423,166,0,0,0,NA,0,NA,0,0,2.8869,1.0165,11.1482,69.3447,0,73.5862,0,0,0,49,0,234074525.5
"Peru","PE120122",2013,10421.8564132634,297,0,0,0,NA,0,NA,0,0,3.0092,0.9611,11.5403,69.5295,0,74.2588,0,0,0,49,0,224694006
"Peru","PE120122",2014,10558.4054576846,263,0,0,0,NA,0,NA,0,0,3.0574,0.9426,11.8563,69.2045,0,74.5182,0,0,0,49,0,230115853
"Peru","PE120122",2015,10694.9545021057,294,0,0,0,NA,0,NA,0,0,2.9629,1.0165,11.4818,69.179,0,74.6739,0,0,0,49,0,240387597
"Peru","PE120122",2016,10827.2371246338,241,0,0,0,NA,0,NA,0,0,2.8554,1.072,11.2828,68.7646,0,74.8481,0,0,0,49,0,240505820.5
"Peru","PE120122",2017,10959.5197471618,241,0,0,0,NA,0,NA,0,0,2.696,1.1274,11.1423,67.2432,0,74.8462,0,0,0,49,0,242486621
"Peru","PE120122",2018,11091.8023696899,333,0,0,0,NA,0,NA,0,0,2.6164,1.1829,11.0136,66.7394,0,75.1668,0,0,0,49,0,235490805
"Peru","PE120122",2019,11224.0849922179,319,0,0,0,NA,0,NA,0,0,2.5219,1.2753,10.92,65.6344,0,75.4169,0,0,0,49,0,241397001.5
"Peru","PE120124",2002,31031.3931415557,1199,1,0,0,NA,0,NA,0,0,22.2836,1.0709,31.777,88.8786,0,64.2927,0,0,0,509,0,2609552768
"Peru","PE120124",2003,31427.0949241638,1270,0,0,0,NA,0,NA,0,0,22.6935,1.0743,32.0561,88.9859,0,63.8258,0,0,0,509,0,2665906937.5
"Peru","PE120124",2004,31822.7967067718,1614,0,0,0,NA,0,NA,0,0,22.956,1.0468,32.0605,89.1106,0,63.0596,0,0,0,509,0,2797344022.5
"Peru","PE120124",2005,32218.4984893798,1530,0,1,0,NA,0,NA,0,1,23.5379,0.9676,31.9379,89.4239,0,62.5863,0,1,0.00196463654224,509,1,2794948517
"Peru","PE120124",2006,32630.0018915038,1371,0,0,0,NA,0,NA,0,0,23.3288,0.9349,31.354,89.5293,0,63.8541,0,1,0.011787819253438,509,6,2603721999.5
"Peru","PE120124",2007,33041.5052936279,1743,0,0,0,NA,0,NA,0,0,23.7928,0.9607,31.6975,89.6217,0,63.459,0,0,0,509,0,2904221883
"Peru","PE120124",2008,33453.0086957519,1188,0,1,0,NA,0,NA,0,1,23.5139,0.9951,30.8356,89.7884,0,63.7987,0,0,0,509,0,2653356821.5
"Peru","PE120124",2009,33864.512097876,1225,0,0,0,NA,0,NA,0,0,23.4132,0.9744,30.6961,89.79,0,64.2559,0,0,0,509,0,2560128550
"Peru","PE120124",2010,34276.0155,1402,0,0,0,NA,0,NA,0,0,23.6209,0.9727,31.5508,89.5941,0,64.134,0,1,0.001960784313725,510,1,2998450141.5
"Peru","PE120124",2011,34743.4804656433,1083,0,0,0,NA,0,NA,0,0,23.7264,0.9986,32.3592,89.3676,0,63.827,0,0,0,509,0,2681193298.5
"Peru","PE120124",2012,35210.9454312866,1188,0,0,0,NA,0,NA,0,0,24.0868,0.959,32.1684,89.5901,0,63.333,0,1,0.00196463654224,509,1,2656317558
"Peru","PE120124",2013,35678.4103969299,973,0,6,0,NA,0,NA,5,1,23.9052,0.9779,31.2161,89.8277,0,63.4189,0,0,0,509,0,2545764374.5
"Peru","PE120124",2014,36145.8753625732,1051,0,17,0,NA,0,NA,17,0,23.7329,1.0261,30.9245,89.8482,0,63.324,0,1,0.003929273084479,509,2,2610936149
"Peru","PE120124",2015,36613.3403282165,1200,1,0,0,NA,0,NA,0,0,23.6354,1.014,30.7517,89.8666,0,63.441,0,0,0,509,0,2731894556.5
"Peru","PE120124",2016,37066.1995170593,1581,2,0,0,NA,0,NA,0,0,24.0779,0.9762,30.804,90.0366,0,62.8932,0,0,0,509,0,2731694913.5
"Peru","PE120124",2017,37519.0587059021,1610,0,1,0,NA,0,NA,1,0,24.0084,0.9762,31.1551,89.8924,0,63.0145,0,0,0,509,0,2756877422
"Peru","PE120124",2018,37971.9178947448,1585,0,0,0,NA,0,NA,0,0,23.9942,1.0037,31.6359,89.7284,0,63.4952,0,0,0,509,0,2671472565
"Peru","PE120124",2019,38424.7770835876,1882,0,1,0,NA,1,NA,0,0,23.7479,1.0605,32.2775,89.4042,0,63.9264,0,1,0.003929273084479,509,2,2747105353.5
"Peru","PE120125",2002,6177.0193786621,252,1,0,0,NA,0,NA,0,0,0.0676,0.1124,0.2848,85.7143,0,7.4383,0,0,0,7,0,28710582
"Peru","PE120125",2003,6255.78662109375,351,0,0,0,NA,0,NA,0,0,0.0789,0.1124,0.3203,75,0,6.6719,0,0,0,7,0,29292698
"Peru","PE120125",2004,6334.55386352539,1053,2,0,0,NA,0,NA,0,0,0.0902,0.1124,0.3203,90,0,6.424,0,0,0,7,0,30517473
"Peru","PE120125",2005,6413.32110595703,1037,1,0,0,NA,0,NA,0,0,0.1014,0.1124,0.3203,83.3333,0,5.9619,0,0,0,7,0,30555834
"Peru","PE120125",2006,6495.23378896562,811,0,0,0,NA,0,NA,0,0,0.0676,0.1124,0.3203,71.4286,0,5.8041,0,0,0,7,0,28632348.5
"Peru","PE120125",2007,6577.14647197422,699,5,0,0,NA,0,NA,0,0,0.0225,0.1124,0.178,0,0,3.3698,0,0,0,7,0,31663196
"Peru","PE120125",2008,6659.05915498281,898,4,0,0,NA,0,NA,0,0,0,0,0,0,0,2.6034,0,0,0,7,0,29268308
"Peru","PE120125",2009,6740.97183799141,1075,9,0,0,NA,0,NA,0,0,0.0225,0.1124,0.178,0,0,2.8063,0,0,0,7,0,28385383
"Peru","PE120125",2010,6822.884521,884,6,0,0,NA,0,NA,0,0,0.0225,0.1124,0.178,0,0,2.8852,0,0,0,7,0,32754582
"Peru","PE120125",2011,6915.93675498359,439,2,0,0,NA,0,NA,0,0,0.0225,0.1124,0.178,0,0,3.1331,0,0,0,7,0,29631448
"Peru","PE120125",2012,7008.98898896718,381,5,0,0,NA,0,NA,0,0,0.0338,0.2248,0.3203,0,0,3.0429,0,0,0,7,0,29380932.5
"Peru","PE120125",2013,7102.04122295078,632,4,0,0,NA,0,NA,0,0,0.0338,0.2248,0.3203,0,0,1.6116,0,0,0,7,0,28234405
"Peru","PE120125",2014,7195.09345693437,644,3,0,0,NA,0,NA,0,0,0.0338,0.2248,0.3203,0,0,1.3524,0,0,0,7,0,28890529.5
"Peru","PE120125",2015,7288.14569091796,746,2,1,0,NA,1,NA,0,0,0.0451,0.2248,0.3203,50,0,1.544,0,0,0,7,0,30159533.5
"Peru","PE120125",2016,7378.29053955077,940,6,0,0,NA,0,NA,0,0,0.0225,0.2248,0.2136,0,0,2.2653,0,0,0,7,0,30190522
"Peru","PE120125",2017,7468.43538818359,1094,8,0,0,NA,0,NA,0,0,0.0113,0.1124,0.0712,0,0,2.2766,0,0,0,7,0,30411898.5
"Peru","PE120125",2018,7558.5802368164,1223,14,1,0,NA,0,NA,1,0,0.0113,0.1124,0.0712,0,0,1.8934,0,0,0,7,0,29571704.5
"Peru","PE120125",2019,7648.72508544922,1718,7,1,0,NA,0,NA,1,0,0.0113,0.1124,0.0712,0,0,1.6116,0,0,0,7,0,30272323.5
"Peru","PE120126",2002,21599.1095893859,1402,0,0,0,NA,0,NA,0,0,2.8619,0.8623,10.3811,72.5292,0,73.47,0,0,0,96,0,469564506
"Peru","PE120126",2003,21874.5341197967,1984,0,0,0,NA,0,NA,0,0,3.2582,0.8533,11.0694,74.2375,0,72.1813,0,0,0,96,0,479003978
"Peru","PE120126",2004,22149.9586502074,1610,0,0,0,NA,0,NA,0,0,3.2978,0.8713,11.2571,74.1183,0,72.5496,0,0,0,96,0,499218333.5
"Peru","PE120126",2005,22425.3831806182,1611,0,0,0,NA,0,NA,0,0,3.2095,0.9162,11.2059,73.4874,0,72.9837,0,0,0,96,0,500623944.5
"Peru","PE120126",2006,22711.8062424946,1328,0,2,0,NA,0,NA,2,0,3.2951,0.9162,11.4021,73.6974,0,73.3151,0,0,0,96,0,468211921
"Peru","PE120126",2007,22998.2293043709,2124,0,5,0,NA,0,NA,5,0,3.3653,0.8803,11.6268,73.7451,0,72.9423,0,0,0,96,0,519346805.5
"Peru","PE120126",2008,23284.6523662473,2114,0,1,0,NA,0,NA,1,0,3.2843,0.8713,11.496,73.3724,0,73.2971,0,0,0,96,0,478869911
"Peru","PE120126",2009,23571.0754281236,2202,0,0,0,NA,0,NA,0,0,3.2194,0.9611,12.5512,70.1991,0,73.9356,0,0,0,96,0,463729212.5
"Peru","PE120126",2010,23857.49849,1666,0,0,0,NA,0,NA,0,0,3.287,0.8803,13.2878,69.0208,0,73.4853,0,0,0,96,0,536455952.5
"Peru","PE120126",2011,24182.8730710222,796,1,0,0,NA,0,NA,0,0,3.2591,0.9521,13.2594,68.8071,0,73.8572,0,0,0,96,0,484387649
"Peru","PE120126",2012,24508.2476520444,956,0,0,0,NA,0,NA,0,0,3.7544,1.1767,16.1917,66.8007,0,73.2124,0,0,0,96,0,480038538.5
"Peru","PE120126",2013,24833.6222330666,1138,1,0,0,NA,0,NA,0,0,4.1434,1.2486,17.6194,67.2402,0,72.4028,0,0,0,96,0,461285075.5
"Peru","PE120126",2014,25158.9968140888,863,1,0,0,NA,0,NA,0,0,4.4667,1.1677,18.339,68.3915,0,72.1291,0,0,0,96,0,472161545.5
"Peru","PE120126",2015,25484.371395111,992,1,0,0,NA,0,NA,0,0,3.8651,1.4102,17.4971,65.1088,0,72.4623,0,0,0,96,0,493085328.5
"Peru","PE120126",2016,25799.5797573089,1145,1,2,0,NA,0,NA,2,0,3.5076,1.6618,17.0705,62.4397,0,72.5919,0,0,0,96,0,493589872
"Peru","PE120126",2017,26114.7881195068,1052,1,0,0,NA,0,NA,0,0,2.9808,1.8953,16.1263,58.1796,0,72.4416,0,0,0,96,0,497336154.5
"Peru","PE120126",2018,26429.9964817046,661,0,0,0,NA,0,NA,0,0,2.5494,1.9133,14.8009,55.0675,0,71.677,0,0,0,96,0,483230639
"Peru","PE120126",2019,26745.2048439025,792,0,0,0,NA,0,NA,0,0,2.5206,1.8684,14.2946,56.1544,0,71.4519,0,0,0,96,0,495154233.5
"Peru","PE120127",2002,5968.97913208007,208,2,0,0,NA,0,NA,0,0,1.1743,0.6234,5.1318,67.1598,0,77.6495,0,0,0,27,0,119216755.5
"Peru","PE120127",2003,6045.09351119995,101,0,0,0,NA,0,NA,0,0,1.3321,0.5906,5.3084,70.3511,0,76.416,0,0,0,27,0,121691329
"Peru","PE120127",2004,6121.20789031982,149,0,0,0,NA,0,NA,0,0,1.365,0.5577,5.3707,70.5957,0,75.5707,0,0,0,27,0,127150075
"Peru","PE120127",2005,6197.32226943969,121,0,0,0,NA,0,NA,0,0,1.3387,0.5577,5.4019,69.8577,0,75.3503,0,0,0,27,0,126945606.5
"Peru","PE120127",2006,6276.47614515175,97,0,0,0,NA,0,NA,0,0,1.4703,0.5577,5.2876,73.208,0,76.4818,0,0,0,27,0,118884995
"Peru","PE120127",2007,6355.63002086381,126,1,0,0,NA,0,NA,0,0,1.4835,0.689,6.0252,69.1502,0,76.4127,0,0,0,27,0,131532706.5
"Peru","PE120127",2008,6434.78389657588,228,2,0,0,NA,0,NA,0,0,1.4539,0.6562,5.8694,69.4411,0,76.7318,0,0,0,27,0,121285033.5
"Peru","PE120127",2009,6513.93777228794,53,0,0,0,NA,0,NA,0,0,1.421,0.6562,6.1291,67.1533,0,77.0607,0,0,0,27,0,117545083.5
"Peru","PE120127",2010,6593.091648,133,2,0,0,NA,0,NA,0,0,1.4242,0.5906,5.807,69.4175,0,77.814,0,0,0,27,0,136220434.5
"Peru","PE120127",2011,6683.00987845859,94,0,0,0,NA,0,NA,0,0,1.0262,0.6562,5.0695,63.0952,0,79.2612,0,0,0,27,0,122810603
"Peru","PE120127",2012,6772.92810891718,28,0,0,0,NA,0,NA,0,0,1.0197,0.8202,5.2876,60.6164,0,79.5836,0,0,0,27,0,121748388.5
"Peru","PE120127",2013,6862.84633937578,121,2,0,0,NA,0,NA,0,0,1.1512,0.8202,5.4019,64.0483,0,79.9849,0,0,0,27,0,116884978.5
"Peru","PE120127",2014,6952.76456983437,158,0,2,0,NA,0,NA,2,0,1.2203,0.8202,5.8902,63.1579,0,80.1987,0,0,0,27,0,119690044.5
"Peru","PE120127",2015,7042.68280029296,211,0,0,0,NA,0,NA,0,0,1.1216,0.7874,5.6824,61.0853,0,80.2908,0,0,0,27,0,125015563
"Peru","PE120127",2016,7129.79158859252,55,0,0,0,NA,0,NA,0,0,0.9999,0.7546,5.3603,58.8133,0,80.4618,0,0,0,27,0,125082885
"Peru","PE120127",2017,7216.90037689208,54,0,0,0,NA,0,NA,0,0,0.8289,0.7546,4.6124,57.2034,0,80.3138,0,0,0,27,0,126102642
"Peru","PE120127",2018,7304.00916519165,316,0,0,0,NA,0,NA,0,0,0.7532,0.6234,4.3215,56.4403,0,80.0737,0,0,0,27,0,122486958.5
"Peru","PE120127",2019,7391.11795349121,209,0,0,0,NA,0,NA,0,0,0.7565,0.6562,4.4358,55.4779,0,79.8993,0,0,0,27,0,125530033
"Peru","PE120128",2002,14645.6709747314,644,1,0,0,NA,0,NA,0,0,0.7773,0.2129,2.4132,74.7609,0,75.4412,0,0,0,138,0,715455682
"Peru","PE120128",2003,14832.4275913238,567,0,0,0,NA,0,NA,0,0,0.8137,0.2129,2.4548,75.4365,0,75.148,0,0,0,138,0,730422191.5
"Peru","PE120128",2004,15019.1842079162,247,0,0,0,NA,0,NA,0,0,0.8256,0.2192,2.5103,75.2444,0,75.0921,0,0,0,138,0,763633717.5
"Peru","PE120128",2005,15205.9408245086,300,0,0,0,NA,0,NA,0,0,0.7992,0.2004,2.4528,75.1415,0,74.9716,0,0,0,138,0,762760921.5
"Peru","PE120128",2006,15400.1552476069,376,0,0,0,NA,0,NA,0,0,0.7961,0.2254,2.5064,74.5536,0,75.2717,0,0,0,138,0,713508086
"Peru","PE120128",2007,15594.3696707052,312,0,0,0,NA,0,NA,0,0,0.7722,0.238,2.5302,73.5454,0,74.7355,0,0,0,138,0,790845760
"Peru","PE120128",2008,15788.5840938034,379,0,0,0,NA,0,NA,0,0,0.7358,0.2505,2.5401,72,0,74.6928,0,0,0,138,0,727826951.5
"Peru","PE120128",2009,15982.7985169017,244,0,0,0,NA,0,NA,0,0,0.7076,0.2317,2.5282,71.043,0,74.4894,0,0,0,138,0,704713958
"Peru","PE120128",2010,16177.01294,245,0,0,0,NA,0,NA,0,0,0.7409,0.1941,2.4945,72.8066,0,74.7726,0,0,0,140,0,818488334
"Peru","PE120128",2011,16397.6391262615,137,0,0,0,NA,0,NA,0,0,0.8043,0.2254,2.7899,71.6867,0,76.4514,0,0,0,138,0,736690643
"Peru","PE120128",2012,16618.2653125229,211,0,0,0,NA,0,NA,0,0,0.7189,0.3632,3.2043,63.4563,0,76.653,0,0,0,138,0,730166522.5
"Peru","PE120128",2013,16838.8914987844,81,0,0,0,NA,0,NA,0,0,0.7867,0.3319,3.5018,63.5318,0,77.1747,0,0,0,138,0,700779515.5
"Peru","PE120128",2014,17059.5176850458,126,0,0,0,NA,0,NA,0,0,0.8162,0.3382,3.5791,64.1472,0,77.4805,0,0,0,138,0,717820220.5
"Peru","PE120128",2015,17280.1438713073,109,0,1,0,NA,0,NA,1,0,0.7836,0.3695,3.5077,63.299,0,77.5206,0,0,0,138,0,750036904.5
"Peru","PE120128",2016,17493.8766792297,249,2,0,0,NA,0,NA,0,0,0.6969,0.4071,3.3947,59.9628,0,77.6136,0,0,0,138,0,750367762
"Peru","PE120128",2017,17707.609487152,180,2,0,0,NA,0,NA,0,0,0.6379,0.4258,3.2797,57.6728,0,77.6004,0,0,0,138,0,756648407.5
"Peru","PE120128",2018,17921.3422950744,370,1,0,0,NA,0,NA,0,0,0.6253,0.4133,3.2737,57.0021,0,77.5878,0,0,0,138,0,734594723.5
"Peru","PE120128",2019,18135.0751029967,227,0,0,0,NA,0,NA,0,0,0.587,0.4196,3.0774,56.7478,0,77.5608,0,0,0,138,0,753324217
"Peru","PE120129",2002,13112.6572052001,374,1,0,0,NA,0,NA,0,0,4.783,2.3644,21.2763,64.5825,0,32.4259,0,0,0,21,0,116384278.5
"Peru","PE120129",2003,13279.8653930664,534,0,0,0,NA,0,NA,0,0,5.6624,2.3263,22.3148,68.6308,0,30.4187,0,0,0,21,0,118762776.5
"Peru","PE120129",2004,13447.0735809326,331,0,0,0,NA,0,NA,0,0,5.9033,2.5933,22.4597,69.7242,0,29.0461,0,0,0,21,0,123849988
"Peru","PE120129",2005,13614.2817687988,319,0,0,0,NA,0,NA,0,0,5.7771,2.8983,22.2182,69.4973,0,28.8626,0,0,0,21,0,123909102.5
"Peru","PE120129",2006,13788.167069039,290,3,0,0,NA,0,NA,0,0,6.1556,2.7077,22.0371,71.4877,0,31.0419,0,0,0,21,0,116061462.5
"Peru","PE120129",2007,13962.0523692793,295,1,0,0,NA,0,NA,0,0,5.93,2.7077,23.4619,68.4089,0,31.4777,0,0,0,21,0,128420078
"Peru","PE120129",2008,14135.9376695195,384,0,0,0,NA,0,NA,0,0,5.8459,2.7077,22.9548,68.5801,0,31.6268,0,0,0,21,0,118561102.5
"Peru","PE120129",2009,14309.8229697598,622,1,0,0,NA,0,NA,0,0,5.8842,2.4788,23.2204,68.4562,0,31.7148,0,0,0,21,0,114940900
"Peru","PE120129",2010,14483.70827,603,0,0,0,NA,0,NA,0,0,6.2933,2.4407,24.8868,68.3489,0,30.931,0,0,0,21,0,132874038
"Peru","PE120129",2011,14681.2407798183,333,5,0,0,NA,0,NA,0,0,6.2091,2.5933,26.4324,65.8352,0,31.1374,0,0,0,21,0,120030057
"Peru","PE120129",2012,14878.7732896367,382,0,0,0,NA,0,NA,0,0,5.6662,3.2797,28.6059,59.5428,0,31.3936,0,0,0,21,0,119007309
"Peru","PE120129",2013,15076.305799455,517,0,0,0,NA,0,NA,0,0,6.1174,3.0128,30.7311,59.7436,0,31.7645,0,0,0,21,0,114319856.5
"Peru","PE120129",2014,15273.8383092734,408,0,0,0,NA,0,NA,0,0,6.2474,2.9365,30.9123,60.4016,0,31.2369,0,0,0,21,0,117007633.5
"Peru","PE120129",2015,15471.3708190917,620,0,0,0,NA,0,NA,0,0,5.8039,3.7373,30.2119,58.3164,0,31.9862,0,0,0,21,0,122179446.5
"Peru","PE120129",2016,15662.7314300536,276,1,0,0,NA,0,NA,0,0,4.6951,4.1568,26.0218,55.3878,0,32.8503,0,0,0,21,0,122286267.5
"Peru","PE120129",2017,15854.0920410155,530,0,0,0,NA,0,NA,0,0,3.9572,3.6992,22.3269,54.7132,0,33.3282,0,0,0,21,0,123220219
