"country","department","municipality","COD","scale","year","cardiovascular","chagas","cutaneous_leishmaniasis","malaria","pneumonia","respiratory_symptomatic"
"Bolivia","PANDO","SAN PEDRO(PND)","BO090202","municipality",2017,NA,0,5,8,12,NA
"Bolivia","PANDO","FILADELFIA","BO090203","municipality",2017,NA,0,44,11,38,NA
"Bolivia","PANDO","PUERTO GONZALO MORENO","BO090301","municipality",2017,NA,0,2,62,121,NA
"Bolivia","PANDO","SAN LORENZO(PND)","BO090302","municipality",2017,NA,0,3,416,66,NA
"Bolivia","PANDO","SENA","BO090303","municipality",2017,NA,0,17,164,8,NA
"Bolivia","PANDO","NACEBE (SANTA ROSA DEL ABUNA)","BO090401","municipality",2017,NA,0,51,242,18,NA
"Bolivia","PANDO","INGAVI (HUMAITA)","BO090402","municipality",2017,NA,0,1,8,8,NA
"Bolivia","PANDO","NUEVO MANOA (NUEVA ESPERANZA)","BO090501","municipality",2017,NA,0,12,38,2,NA
"Bolivia","PANDO","VILLA NUEVA (LOMA ALTA)","BO090502","municipality",2017,NA,0,3,13,9,NA
"Bolivia","PANDO","EUREKA (SANTOS MERCADO)","BO090503","municipality",2017,NA,0,6,22,0,NA
"Bolivia","CHUQUISACA","SUCRE","BO010101","municipality",2018,NA,550,26,525,4137,NA
"Bolivia","CHUQUISACA","YOTALA","BO010102","municipality",2018,NA,65,3,9,137,NA
"Bolivia","CHUQUISACA","POROMA","BO010103","municipality",2018,NA,58,5,0,95,NA
"Bolivia","CHUQUISACA","AZURDUY","BO010201","municipality",2018,NA,21,2,134,42,NA
"Bolivia","CHUQUISACA","TARVITA","BO010202","municipality",2018,NA,2,1,0,141,NA
"Bolivia","CHUQUISACA","ZUDAÑEZ","BO010301","municipality",2018,NA,23,0,80,63,NA
"Bolivia","CHUQUISACA","PRESTO","BO010302","municipality",2018,NA,48,0,157,29,NA
"Bolivia","CHUQUISACA","MOJOCOYA","BO010303","municipality",2018,NA,1,0,398,24,NA
"Bolivia","CHUQUISACA","ICLA","BO010304","municipality",2018,NA,10,0,157,17,NA
"Bolivia","CHUQUISACA","PADILLA","BO010401","municipality",2018,NA,3,0,380,100,NA
"Bolivia","CHUQUISACA","TOMINA","BO010402","municipality",2018,NA,0,1,121,68,NA
"Bolivia","CHUQUISACA","SOPACHUY","BO010403","municipality",2018,NA,6,0,258,144,NA
"Bolivia","CHUQUISACA","ALCALA","BO010404","municipality",2018,NA,2,2,85,61,NA
"Bolivia","CHUQUISACA","EL VILLAR","BO010405","municipality",2018,NA,0,0,252,3,NA
"Bolivia","CHUQUISACA","MONTEAGUDO","BO010501","municipality",2018,NA,65,1,1627,448,NA
"Bolivia","CHUQUISACA","HUACARETA","BO010502","municipality",2018,NA,0,0,1065,56,NA
"Bolivia","CHUQUISACA","TARABUCO","BO010601","municipality",2018,NA,66,0,205,127,NA
"Bolivia","CHUQUISACA","YAMPARAEZ","BO010602","municipality",2018,NA,11,0,193,21,NA
"Bolivia","CHUQUISACA","CAMARGO","BO010701","municipality",2018,NA,2,1,0,149,NA
"Bolivia","CHUQUISACA","SAN LUCAS","BO010702","municipality",2018,NA,0,2,1,213,NA
"Bolivia","CHUQUISACA","INCAHUASI","BO010703","municipality",2018,NA,50,6,833,168,NA
"Bolivia","CHUQUISACA","VILLA CHARCAS","BO010704","municipality",2018,NA,0,0,0,110,NA
"Bolivia","CHUQUISACA","VILLA SERRANO","BO010801","municipality",2018,NA,2,0,347,15,NA
"Bolivia","CHUQUISACA","CAMATAQUI (C. VILLA ABECIA)","BO010901","municipality",2018,NA,0,0,0,17,NA
"Bolivia","CHUQUISACA","CULPINA","BO010902","municipality",2018,NA,8,0,0,115,NA
"Bolivia","CHUQUISACA","LAS CARRERAS","BO010903","municipality",2018,NA,1,0,0,11,NA
"Bolivia","CHUQUISACA","VILLA VACA GUZMAN (MUYUPAMPA)","BO011001","municipality",2018,NA,0,0,700,56,NA
"Bolivia","CHUQUISACA","HUACAYA (VILLA DE HUACAYA)","BO011002","municipality",2018,NA,0,0,218,49,NA
"Bolivia","CHUQUISACA","MACHARETI","BO011003","municipality",2018,NA,0,0,500,36,NA
"Bolivia","LA PAZ","LA PAZ","BO020101","municipality",2018,NA,136,506,12,7238,NA
"Bolivia","LA PAZ","PALCA","BO020102","municipality",2018,NA,26,4,0,48,NA
"Bolivia","LA PAZ","MECAPACA","BO020103","municipality",2018,NA,0,0,0,85,NA
"Bolivia","LA PAZ","ACHOCALLA","BO020104","municipality",2018,NA,0,0,1,43,NA
"Bolivia","LA PAZ","EL ALTO","BO020105","municipality",2018,NA,13,14,2,13203,NA
"Bolivia","LA PAZ","ACHACACHI","BO020201","municipality",2018,NA,12,3,0,100,NA
"Bolivia","LA PAZ","ANCORAIMES","BO020202","municipality",2018,NA,0,0,0,17,NA
"Bolivia","LA PAZ","CHUA COCANI","BO020203","municipality",2018,NA,0,0,0,31,NA
"Bolivia","LA PAZ","HUARINA","BO020204","municipality",2018,NA,2,1,0,20,NA
"Bolivia","LA PAZ","SANTIAGO DE HUATA","BO020205","municipality",2018,NA,0,0,0,6,NA
"Bolivia","LA PAZ","HUATAJATA","BO020206","municipality",2018,NA,0,0,0,2,NA
"Bolivia","LA PAZ","CORO CORO","BO020301","municipality",2018,NA,0,0,0,29,NA
