"country","department","municipality","COD","scale","year","malaria falciparum","malaria vivax","chagas","conjunctivitis","rickettsia","bronchitis","chronic_resp","pneumonia","pharyngitis","tonsillitis","laryngitis","tracheitis","conduct_cardiac","cerebral_infarction","myocardial","pulmonary_embolism","malaria","cutaneous_leishmaniasis"
"Colombia","Meta","LA MACARENA","CO50350","municipality",2011,4,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,268
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2011,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2011,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2011,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2011,94,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,69
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,107
"Colombia","Nariño","IPIALES","CO52356","municipality",2011,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","PANA PANA","CO94887","municipality",2011,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","LA URIBE","CO50370","municipality",2011,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47
"Colombia","Amazonas","LETICIA","CO91001","municipality",2011,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2011,30,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21
"Colombia","Meta","MESETAS","CO50330","municipality",2011,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Caquetá","MILAN","CO18460","municipality",2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2011,52,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2011,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37
"Colombia","Caquetá","MORELIA","CO18479","municipality",2011,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guainía","MORICHAL","CO94888","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PACOA","CO97511","municipality",2011,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Nariño","PASTO","CO52001","municipality",2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Nariño","POTOSI","CO52560","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2011,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2011,4,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2011,45,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16
"Colombia","Guainía","PUERTO INIRIDA","CO94884","municipality",2011,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2011,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2011,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2011,17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","SAN FELIPE","CO94883","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2011,443,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,230
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2011,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,96
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","SOLANO","CO18756","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Caquetá","SOLITA","CO18785","municipality",2011,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2011,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2011,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","MOCOA","CO86001","municipality",2011,NA,9,NA,297,NA,321,105,281,198,172,32,2,16,1,9,6,0,11
"Colombia","Nariño","TANGUA","CO52788","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2011,104,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2012,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15
"Colombia","Nariño","BUESACO","CO52110","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","CACAHUAL","CO94886","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2012,1,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2012,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51
"Colombia","Vaupes","CARURU","CO97161","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39
"Colombia","Nariño","CORDOBA","CO52215","municipality",2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2012,25,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,22
"Colombia","Caquetá","CURILLO","CO18205","municipality",2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2012,11,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2012,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100
"Colombia","Nariño","FUNES","CO52287","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","IPIALES","CO52356","municipality",2012,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2012,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2012,3,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,557
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2012,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2012,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Meta","LA URIBE","CO50370","municipality",2012,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,138
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LETICIA","CO91001","municipality",2012,27,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2012,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","MESETAS","CO50330","municipality",2012,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Colombia","Caquetá","MILAN","CO18460","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2012,3,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,81
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2012,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2012,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175
"Colombia","Putumayo","COLON","CO86219","municipality",2012,NA,NA,NA,33,NA,64,13,46,70,88,2,3,4,NA,1,NA,0,0
"Colombia","Caquetá","MORELIA","CO18479","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guainía","MORICHAL","CO94888","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PACOA","CO97511","municipality",2012,1,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guanía","PANA PANA","CO94887","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","PASTO","CO52001","municipality",2012,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","POTOSI","CO52560","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2012,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2012,11,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2012,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2012,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23
"Colombia","Guainía","PUERTO INIRIDA","CO94884","municipality",2012,2,341,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2012,4,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2012,NA,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2012,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2012,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","SAN FELIPE","CO94883","municipality",2012,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2012,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2012,81,443,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,245
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2012,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SOLANO","CO18756","municipality",2012,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25
"Colombia","Caquetá","SOLITA","CO18785","municipality",2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9
"Colombia","Nariño","TANGUA","CO52788","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2012,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2012,3,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","MOCOA","CO86001","municipality",2012,NA,NA,NA,317,NA,377,124,300,294,277,118,NA,17,6,10,5,0,12
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2012,19,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,311
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2013,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","BUESACO","CO52110","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","CACAHUAL","CO94886","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2013,18,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2013,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57
"Colombia","Vaupes","CARURU","CO97161","municipality",2013,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21
"Colombia","Nariño","CORDOBA","CO52215","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2013,59,173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29
"Colombia","Caquetá","CURILLO","CO18205","municipality",2013,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2013,12,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2013,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48
"Colombia","Nariño","FUNES","CO52287","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Nariño","IPIALES","CO52356","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2013,7,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2013,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,196
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2013,24,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Meta","LA URIBE","CO50370","municipality",2013,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LETICIA","CO91001","municipality",2013,17,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2013,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","MESETAS","CO50330","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9
"Colombia","Caquetá","MILAN","CO18460","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2013,2,242,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2013,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2013,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26
"Colombia","Putumayo","COLON","CO86219","municipality",2013,NA,NA,NA,35,NA,16,12,18,19,62,1,1,4,1,3,NA,0,0
"Colombia","Caquetá","MORELIA","CO18479","municipality",2013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
